Accident_Index,Accident_Severity
2016471602429,3
2016471602430,3
2016471602432,3
2016471602433,3
2016471602434,3
2016471602437,2
2016471602439,3
2016471602440,3
2016471602442,2
2016471602443,3
2016471602446,3
2016471602447,3
2016471602448,3
2016471602450,3
2016471602452,2
2016471602455,3
2016471602456,3
2016471602458,3
2016471602459,2
2016471602460,3
2016471602462,3
2016471602466,3
2016471602467,3
2016471602468,3
2016471602469,3
2016471602470,3
2016471602471,3
2016471602474,3
2016471602475,3
2016471602479,2
2016471602482,2
2016471602484,3
2016471602485,3
2016471602488,3
2016471602490,3
2016471602491,2
2016471602493,3
2016471602494,3
2016471602495,1
2016471602497,3
2016471602502,3
2016471602503,3
2016471602504,3
2016471602506,3
2016471602508,3
2016471602510,3
2016471602512,2
2016471602514,3
2016471602515,2
2016471602516,3
2016471602517,3
2016471602519,3
2016471602520,3
2016471602521,3
2016471602522,3
2016471602524,2
2016471602526,3
2016471602527,2
2016471602528,3
2016471602530,3
2016471602532,2
2016471602533,3
2016471602535,3
2016471602536,3
2016471602538,3
2016471602539,3
2016471602544,3
2016471602545,3
2016471602548,3
2016471602549,3
2016471602550,3
2016471602552,2
2016471602554,3
2016471602555,2
2016471602556,2
2016471602557,3
2016471602558,3
2016471602563,3
2016471602572,2
2016471602574,3
2016471602576,3
2016471602577,3
2016471602580,3
2016471602581,2
2016471602583,3
2016471602586,3
2016471602587,2
2016471602590,3
2016471602591,3
2016471602592,3
2016471602593,3
2016471602594,2
2016471602597,3
2016471602599,2
2016471602601,3
2016471602603,2
2016471602604,3
2016471602608,3
2016471602613,2
2016471602614,3
2016471602615,3
2016471602617,3
2016471602619,3
2016471602620,3
2016471602622,3
2016471602623,3
2016471602625,3
2016471602626,2
2016471602630,3
2016471602631,3
2016471602633,3
2016471602634,3
2016471602635,3
2016471602636,3
2016471602638,2
2016471602640,3
2016471602641,3
2016471602642,3
2016471602643,3
2016471602647,2
2016471602649,3
2016471602650,3
2016471602652,3
2016471602653,3
2016471602656,3
2016471602657,3
2016471602658,3
2016471602659,2
2016471602660,3
2016471602662,3
2016471602663,2
2016471602665,3
2016471602668,3
2016471602669,2
2016471602672,2
2016471602673,3
2016471602674,3
2016471602675,3
2016471602676,3
2016471602677,3
2016471602681,2
2016471602684,1
2016471602685,2
2016471602686,3
2016471602687,2
2016471602689,2
2016471602690,3
2016471602691,3
2016471602692,3
2016471602695,3
2016471602702,3
2016471602703,3
2016471602708,3
2016471602711,2
2016471602712,3
2016471602715,3
2016471602716,2
2016471602718,3
2016471602724,3
2016471602725,3
2016471602727,3
2016471602729,3
2016471602731,3
2016471602733,3
2016471602734,3
2016471602736,2
2016471602737,3
2016471602738,3
2016471602739,3
2016471602740,3
2016471602741,3
2016471602742,3
2016471602743,3
2016471602744,3
2016471602745,2
2016471602748,3
2016471602749,3
2016471602751,3
2016471602753,3
2016471602755,3
2016471602758,3
2016471602759,3
2016471602760,3
2016471602765,3
2016471602766,3
2016471602768,2
2016471602771,3
2016471602772,3
2016471602773,3
2016471602776,3
2016471602780,3
2016471602782,3
2016471602783,3
2016471602784,3
2016471602785,2
2016471602789,3
2016471602791,3
2016471602797,3
2016471602798,2
2016471602800,3
2016471602801,3
2016471602803,3
2016471602804,3
2016471602805,3
2016471602806,3
2016471602807,3
2016471602809,3
2016471602810,2
2016471602811,3
2016471602813,3
2016471602814,3
2016471602818,3
2016471602820,3
2016471602821,2
2016471602822,3
2016471602823,3
2016471602824,3
2016471602825,3
2016471602826,3
2016471602828,3
2016471602829,3
2016471602830,3
2016471602831,3
2016471602833,3
2016471602836,3
2016471602837,1
2016471602839,1
2016471602840,3
2016471602841,3
2016471602842,3
2016471602844,2
2016471602845,3
2016471602850,3
2016471602851,3
2016471602853,1
2016471602854,3
2016471602855,3
2016471602856,2
2016471602858,3
2016471602859,3
2016471602860,2
2016471602861,3
2016471602862,3
2016471602863,3
2016471602864,3
2016471602865,3
2016471602871,3
2016471602875,3
2016471602877,3
2016471602880,3
2016471602881,3
2016471602882,3
2016471602883,3
2016471602884,3
2016471602885,3
2016471602887,3
2016471602891,3
2016471602900,3
2016471602905,3
2016471602906,3
2016471602908,3
2016471602911,3
2016471602913,3
2016471602914,3
2016471602915,3
2016471602918,3
2016471602920,3
2016471602921,3
2016471602922,3
2016471602923,2
2016471602925,3
2016471602927,3
2016471602930,3
2016471602932,2
2016471602933,3
2016471602935,3
2016471602936,2
2016471602943,3
2016471602944,2
2016471602945,2
2016471602946,3
2016471602949,3
2016471602953,3
2016471602956,3
2016471602957,3
2016471602959,3
2016471602960,3
2016471602961,3
2016471602962,3
2016471602972,3
2016471602978,3
2016471602979,3
2016471602980,3
2016471602981,3
2016471602983,3
2016471602985,2
2016471602987,3
2016471602990,3
2016471602991,3
2016471602994,3
2016471602996,2
2016471602997,3
2016471602999,3
2016471603000,3
2016471603001,3
2016471603002,3
2016471603003,3
2016471603010,3
2016471603011,3
2016471603014,3
2016471603015,3
2016471603016,3
2016471603017,2
2016471603020,3
2016471603022,3
2016471603023,3
2016471603024,3
2016471603025,3
2016471603026,3
2016471603028,3
2016471603029,3
2016471603030,3
2016471603031,3
2016471603044,3
2016471603047,3
2016471603048,3
2016471603049,2
2016471603052,3
2016471603055,3
2016471603063,2
2016471603065,3
2016471603066,2
2016471603069,2
2016471603071,3
2016471603072,3
2016471603073,3
2016471603074,3
2016471603075,3
2016471603076,3
2016471603077,2
2016471603078,3
2016471603080,3
2016471603081,3
2016471603082,3
2016471603083,3
2016471603085,3
2016471603088,2
2016471603092,2
2016471603096,3
2016471603098,2
2016471603099,3
2016471603100,2
2016471603102,2
2016471603105,2
2016471603107,3
2016471603108,3
2016471603109,3
2016471603110,2
2016471603112,3
2016471603113,3
2016471603114,3
2016471603115,2
2016471603118,2
2016471603120,2
2016471603121,3
2016471603125,3
2016471603126,2
2016471603128,3
2016471603130,3
2016471603132,3
2016471603133,3
2016471603134,2
2016471603135,3
2016471603137,3
2016471603142,3
2016471603144,3
2016471603145,2
2016471603148,3
2016471603149,3
2016471603151,3
2016471603153,2
2016471603154,2
2016471603155,2
2016471603157,3
2016471603158,3
2016471603159,2
2016471603160,3
2016471603163,1
2016471603164,3
2016471603166,3
2016471603168,3
2016471603169,3
2016471603170,2
2016471603171,2
2016471603172,3
2016471603173,3
2016471603174,3
2016471603175,3
2016471603177,3
2016471603178,3
2016471603179,3
2016471603180,3
2016471603183,3
2016471603184,3
2016471603186,3
2016471603193,3
2016471603194,3
2016471603195,3
2016471603196,3
2016471603200,3
2016471603201,2
2016471603204,3
2016471603205,2
2016471603206,1
2016471603207,3
2016471603208,3
2016471603209,3
2016471603214,3
2016471603216,3
2016471603217,3
2016471603218,3
2016471603220,3
2016471603223,3
2016471603224,3
2016471603225,3
2016471603226,3
2016471603228,3
2016471603230,3
2016471603232,2
2016471603233,3
2016471603234,3
2016471603235,3
2016471603236,3
2016471603237,3
2016471603240,3
2016471603241,3
2016471603244,3
2016471603245,3
2016471603247,3
2016471603248,3
2016471603250,3
2016471603251,2
2016471603252,3
2016471603253,3
2016471603254,3
2016471603257,3
2016471603259,3
2016471603261,3
2016471603262,3
2016471603263,3
2016471603270,3
2016471603274,3
2016471603275,1
2016471603276,2
2016471603278,2
2016471603282,3
2016471603285,3
2016471603289,3
2016471603290,3
2016471603291,3
2016471603292,2
2016471603293,2
2016471603294,3
2016471603295,3
2016471603296,3
2016471603298,3
2016471603302,3
2016471603303,3
2016471603309,3
2016471603318,3
2016471603338,3
2016471603348,3
2016471603358,3
2016471603373,1
2016471603374,3
2016471603378,3
2016471603379,3
2016471603382,3
2016471603385,3
2016471603391,3
2016471603397,3
2016471603422,3
2016471603424,3
2016471603428,3
2016471603434,3
2016471603435,3
2016471603436,2
2016471603443,3
2016471603444,3
2016471603445,3
2016471603447,2
2016471603448,3
2016471603449,2
2016471603450,2
2016471603452,3
2016471603457,3
2016471603460,3
2016471603461,3
2016471603462,3
2016471603463,3
2016471603465,3
2016471603466,2
2016471603467,3
2016471603468,2
2016471603474,2
2016471603477,2
2016471603479,3
2016471603483,2
2016471603484,3
2016471603485,3
2016471603487,3
2016471603489,2
2016471603490,3
2016471603492,2
2016471603494,2
2016471603495,3
2016471603496,3
2016471603498,3
2016471603499,3
2016471603504,3
2016471603508,3
2016471603509,3
2016471603510,2
2016471603511,3
2016471603513,3
2016471603514,3
2016471603515,3
2016471603517,3
2016471603518,3
2016471603524,3
2016471603525,2
2016471603526,3
2016471603528,3
2016471603529,3
2016471603531,3
2016471603535,3
2016471603539,3
2016471603541,3
2016471603545,3
2016471603546,3
2016471603547,3
2016471603551,3
2016471603552,2
2016471603554,2
2016471603556,3
2016471603557,3
2016471603558,3
2016471603560,3
2016471603563,3
2016471603564,3
2016471603565,3
2016471603566,3
2016471603567,3
2016471603568,2
2016471603569,3
2016471603570,3
2016471603572,3
2016471603576,3
2016471603578,3
2016471603580,3
2016471603582,3
2016471603584,2
2016471603587,3
2016471603588,3
2016471603589,3
2016471603592,3
2016471603594,3
2016471603596,3
2016471603604,3
2016471603605,3
2016471603606,2
2016471603608,3
2016471603609,3
2016471603613,3
2016471603615,3
2016471603616,2
2016471603617,3
2016471603618,3
2016471603621,3
2016471603622,3
2016471603623,3
2016471603624,2
2016471603626,3
2016471603627,3
2016471603631,3
2016471603632,2
2016471603634,3
2016471603637,3
2016471603639,3
2016471603642,3
2016471603643,2
2016471603644,3
2016471603645,3
2016471603648,3
2016471603649,3
2016471603650,3
2016471603652,2
2016471603655,3
2016471603657,3
2016471603658,3
2016471603659,3
2016471603662,3
2016471603664,3
2016471603665,3
2016471603666,2
2016471603667,3
2016471603668,3
2016471603670,3
2016471603671,3
2016471603672,3
2016471603674,3
2016471603675,3
2016471603682,3
2016471603683,3
2016471603684,3
2016471603685,3
2016471603686,2
2016471603688,3
2016471603689,2
2016471603694,3
2016471603697,3
2016471603698,3
2016471603699,3
2016471603700,2
2016471603701,3
2016471603703,3
2016471603704,3
2016471603705,3
2016471603706,3
2016471603707,2
2016471603708,2
2016471603711,3
2016471603712,3
2016471603714,2
2016471603716,3
2016471603717,3
2016471603722,3
2016471603723,3
2016471603725,3
2016471603727,3
2016471603728,2
2016471603730,3
2016471603731,2
2016471603734,3
2016471603735,3
2016471603738,3
2016471603739,3
2016471603745,3
2016471603746,3
2016471603750,2
2016471603751,3
2016471603756,3
2016471603758,3
2016471603759,3
2016471603762,3
2016471603765,3
2016471603767,2
2016471603768,3
2016471603769,3
2016471603771,3
2016471603772,3
2016471603773,3
2016471603775,3
2016471603777,3
2016471603778,2
2016471603779,3
2016471603783,2
2016471603784,2
2016471603785,2
2016471603788,3
2016471603797,3
2016471603799,3
2016471603801,3
2016471603804,2
2016471603806,3
2016471603807,2
2016471603808,3
2016471603809,3
2016471603810,2
2016471603812,3
2016471603816,2
2016471603817,3
2016471603821,3
2016471603825,3
2016471603826,3
2016471603828,3
2016471603829,3
2016471603830,3
2016471603831,3
2016471603834,3
2016471603835,3
2016471603837,3
2016471603838,3
2016471603841,3
2016471603843,2
2016471603844,3
2016471603845,3
2016471603847,2
2016471603848,3
2016471603849,3
2016471603850,3
2016471603851,3
2016471603854,3
2016471603855,3
2016471603856,3
2016471603861,3
2016471603862,2
2016471603863,3
2016471603864,3
2016471603866,3
2016471603869,3
2016471603874,3
2016471603875,3
2016471603876,3
2016471603879,2
2016471603881,3
2016471603882,3
2016471603883,3
2016471603884,3
2016471603885,3
2016471603886,3
2016471603887,2
2016471603890,3
2016471603894,3
2016471603895,3
2016471603897,2
2016471603898,3
2016471603899,3
2016471603901,2
2016471603902,3
2016471603904,3
2016471603905,3
2016471603906,3
2016471603909,3
2016471603910,3
2016471603911,3
2016471603912,3
2016471603913,3
2016471603915,3
2016471603916,2
2016471603918,3
2016471603919,3
2016471603920,3
2016471603921,3
2016471603924,3
2016471603925,2
2016471603928,3
2016471603929,3
2016471603933,3
2016471603934,2
2016471603936,3
2016471603937,3
2016471603938,2
2016471603939,3
2016471603941,2
2016471603944,2
2016471603947,3
2016471603949,3
2016471603950,3
2016471603951,3
2016471603956,3
2016471603957,3
2016471603958,3
2016471603959,3
2016471603962,3
2016471603963,3
2016471603964,3
2016471603965,3
2016471603966,3
2016471603971,3
2016471603972,3
2016471603973,3
2016471603978,2
2016471603982,3
2016471603984,3
2016471603989,3
2016471603990,3
2016471603991,2
2016471603992,3
2016471603997,3
2016471603998,3
2016471603999,2
2016471604000,3
2016471604001,2
2016471604003,2
2016471604006,2
2016471604008,2
2016471604009,3
2016471604010,2
2016471604014,2
2016471604015,2
2016471604018,3
2016471604020,2
2016471604021,2
2016471604022,3
2016471604023,3
2016471604024,3
2016471604027,3
2016471604028,3
2016471604030,3
2016471604031,2
2016471604032,3
2016471604034,3
2016471604036,3
2016471604037,3
2016471604038,3
2016471604039,3
2016471604041,3
2016471604042,3
2016471604044,2
2016471604046,3
2016471604048,3
2016471604050,2
2016471604054,3
2016471604055,3
2016471604057,3
2016471604058,2
2016471604059,3
2016471604060,2
2016471604061,3
2016471604066,3
2016471604070,3
2016471604073,3
2016471604074,3
2016471604075,3
2016471604077,3
2016471604080,3
2016471604083,3
2016471604084,2
2016471604087,3
2016471604088,3
2016471604089,3
2016471604090,3
2016471604091,2
2016471604092,3
2016471604094,3
2016471604099,2
2016471604100,2
2016471604101,3
2016471604103,3
2016471604104,3
2016471604105,3
2016471604106,3
2016471604108,3
2016471604109,2
2016471604111,3
2016471604112,3
2016471604114,3
2016471604115,3
2016471604116,3
2016471604117,3
2016471604121,2
2016471604123,3
2016471604124,3
2016471604125,3
2016471604127,3
2016471604135,2
2016471604138,2
2016471604145,3
2016471604147,3
2016471604149,2
2016471604151,3
2016471604154,3
2016471604156,2
2016471604162,3
2016471604163,3
2016471604165,3
2016471604167,3
2016471604170,3
2016471604173,3
2016471604174,3
2016471604176,3
2016471604178,3
2016471604181,3
2016471604182,3
2016471604184,3
2016471604186,2
2016471604188,2
2016471604192,2
2016471604193,2
2016471604196,3
2016471604197,3
2016471604200,3
2016471604201,3
2016471604203,3
2016471604205,3
2016471604206,3
2016471604208,3
2016471604209,3
2016471604210,3
2016471604211,3
2016471604213,3
2016471604215,3
2016471604216,3
2016471604217,3
2016471604218,3
2016471604220,3
2016471604222,3
2016471604223,2
2016471604224,3
2016471604226,3
2016471604228,3
2016471604229,3
2016471604231,3
2016471604232,3
2016471604233,3
2016471604234,2
2016471604235,3
2016471604236,3
2016471604238,2
2016471604240,2
2016471604241,2
2016471604254,3
2016471604256,3
2016471604257,3
2016471604258,3
2016471604259,3
2016471604260,3
2016471604263,2
2016471604264,2
2016471604265,3
2016471604266,3
2016471604267,3
2016471604268,3
2016471604269,3
2016471604270,3
2016471604272,3
2016471604273,3
2016471604274,3
2016471604275,2
2016471604276,3
2016471604278,3
2016471604279,3
2016471604280,3
2016471604283,3
2016471604285,1
2016471604286,3
2016471604288,2
2016471604289,2
2016471604291,3
2016471604293,2
2016471604295,3
2016471604296,3
2016471604297,2
2016471604298,2
2016471604299,2
2016471604300,3
2016471604301,3
2016471604302,3
2016471604304,3
2016471604305,2
2016471604306,3
2016471604308,3
2016471604311,3
2016471604312,3
2016471604317,2
2016471604318,3
2016471604323,3
2016471604325,3
2016471604326,2
2016471604328,3
2016471604329,3
2016471604330,3
2016471604331,3
2016471604333,2
2016471604334,3
2016471604338,1
2016471604339,3
2016471604340,3
2016471604343,3
2016471604345,3
2016471604347,2
2016471604348,3
2016471604350,3
2016471604351,3
2016471604353,2
2016471604358,3
2016471604363,3
2016471604364,3
2016471604365,1
2016471604368,3
2016471604370,3
2016471604373,2
2016471604374,2
2016471604375,3
2016471604376,2
2016471604377,3
2016471604378,3
2016471604381,3
2016471604382,3
2016471604383,2
2016471604385,3
2016471604386,3
2016471604388,2
2016471604391,2
2016471604395,3
2016471604396,3
2016471604398,2
2016471604400,3
2016471604401,3
2016471604402,3
2016471604403,3
2016471604405,3
2016471604410,3
2016471604412,2
2016471604413,3
2016471604415,2
2016471604417,3
2016471604418,3
2016471604420,3
2016471604422,3
2016471604425,3
2016471604432,3
2016471604436,3
2016471604439,3
2016471604440,3
2016471604442,3
2016471604444,3
2016471604445,3
2016471604447,3
2016471604448,3
2016471604449,2
2016471604451,2
2016471604452,1
2016471604453,3
2016471604454,3
2016471604456,3
2016471604458,3
2016471604460,2
2016471604461,3
2016471604462,2
2016471604464,3
2016471604466,3
2016471604475,3
2016471604477,3
2016471604480,3
2016471604482,3
2016471604485,3
2016471604488,3
2016471604489,2
2016471604490,3
2016471604491,3
2016471604492,3
2016471604493,3
2016471604494,3
2016471604495,3
2016471604502,3
2016471604504,3
2016471604507,3
2016471604514,2
2016471604515,3
2016471604516,3
2016471604521,2
2016471604522,3
2016471604523,3
2016471604527,3
2016471604528,3
2016471604529,3
2016471604530,3
2016471604532,3
2016471604534,3
2016471604536,3
2016471604537,2
2016471604538,3
2016471604541,3
